ingreso_mensual,historial_crediticio,monto_prestamo,edad,empleo_estable,ratio_deuda_ingreso,capacidad_pago,score_riesgo_edad,moroso
2705.85,517,30174.67,28,1,0.9293,1197.12,0,0
1618.24,767,27425.84,35,1,1.4123,246.95,0,0
5806.83,615,43337.92,46,1,0.6219,3639.93,0,0
6391.84,332,24494.72,20,1,0.3193,5167.1,1,1
1924.85,423,19228.46,48,1,0.8325,963.43,0,1
2104.56,426,19130.25,44,1,0.7575,1148.05,0,1
5451.75,514,34006.03,28,1,0.5198,3751.45,0,0
6080.38,657,14699.46,53,1,0.2015,5345.41,0,0
5343.26,697,9538.58,43,1,0.1488,4866.33,0,0
2809.61,491,42523.32,58,1,1.2612,683.45,0,1
1025.0,793,22692.73,46,1,1.8449,-109.64,0,0
4194.25,837,30311.08,63,0,0.6022,2678.69,0,1
4319.98,306,39615.99,54,0,0.7642,2339.18,0,1
4465.04,431,26261.85,34,1,0.4901,3151.95,0,1
4132.9,620,22453.76,38,1,0.4527,3010.21,0,0
2682.81,347,36921.83,34,0,1.1469,836.71,0,1
4060.97,382,27176.29,35,1,0.5577,2702.16,0,1
4229.84,537,44755.37,23,1,0.8817,1992.07,1,0
2752.21,425,8512.52,50,1,0.2577,2326.58,0,1
4497.22,775,32038.25,31,1,0.5937,2895.3,0,0
3591.29,641,14904.42,63,1,0.3458,2846.07,0,0
1405.45,718,25728.17,40,0,1.5255,119.04,0,1
3019.81,483,7817.61,53,1,0.2157,2628.93,0,1
7729.91,545,6010.32,18,1,0.0648,7429.4,1,0
2501.82,365,16742.75,20,0,0.5577,1664.68,1,1
4840.65,751,35802.96,57,1,0.6164,3050.5,0,0
1755.78,378,22196.74,68,0,1.0535,645.95,1,1
4306.63,379,25563.25,46,0,0.4946,3028.46,0,1
4367.48,406,9485.44,55,0,0.181,3893.2,0,1
6097.91,344,28232.52,56,1,0.3858,4686.28,0,1
4383.59,307,23667.98,65,0,0.4499,3200.2,0,1
2310.91,322,19878.12,23,1,0.7168,1317.0,1,1
2890.67,521,12225.62,70,1,0.3524,2279.39,1,0
4029.63,703,36920.49,67,1,0.7635,2183.61,1,0
5615.99,400,29676.76,20,1,0.4404,4132.15,1,1
2927.88,768,7549.24,59,1,0.2149,2550.42,0,0
1444.2,449,17629.92,25,1,1.0173,562.71,0,1
3145.31,783,44139.58,52,1,1.1695,938.33,0,0
3664.24,593,33165.36,36,1,0.7543,2005.97,0,0
3629.06,658,23514.84,46,0,0.54,2453.32,0,1
4217.55,407,33440.18,42,1,0.6607,2545.54,0,1
2193.0,738,12780.42,41,0,0.4857,1553.98,0,0
3211.76,698,34080.54,55,1,0.8843,1507.73,0,0
4950.57,306,18523.13,22,1,0.3118,4024.42,1,1
7828.0,593,20072.14,38,1,0.2137,6824.39,0,0
4550.93,534,7032.72,43,1,0.1288,4199.29,0,0
5864.41,483,35076.54,24,1,0.4984,4110.59,1,1
3413.48,644,41130.48,20,1,1.0041,1356.96,1,0
2909.91,604,16945.9,20,0,0.4853,2062.61,1,0
2456.45,463,29319.81,51,1,0.9947,990.46,0,1
6647.83,685,22887.26,29,1,0.2869,5503.47,0,0
3158.68,587,37507.79,23,1,0.9895,1283.29,1,0
3493.81,399,41984.19,20,1,1.0014,1394.61,1,1
4482.13,696,25734.66,60,1,0.4785,3195.4,0,0
2313.47,712,29253.62,47,1,1.0537,850.78,0,0
2553.33,648,38320.65,24,0,1.2507,637.3,1,1
5422.77,437,10798.71,28,1,0.1659,4882.83,0,1
7163.42,781,16956.68,41,1,0.1973,6315.59,0,0
3426.76,680,22174.19,69,1,0.5392,2318.05,1,0
4313.6,441,22474.8,26,1,0.4342,3189.86,0,1
2915.09,472,16907.87,70,0,0.4833,2069.69,1,1
1764.93,434,28207.08,41,1,1.3318,354.57,0,1
5431.95,742,28642.11,23,1,0.4394,3999.84,1,0
4170.12,688,38018.78,47,0,0.7597,2269.18,0,1
3532.04,490,25210.86,60,1,0.5948,2271.5,0,1
4456.88,376,22985.11,62,0,0.4298,3307.62,0,1
3745.05,405,21365.68,45,1,0.4754,2676.77,0,1
5637.94,623,15136.16,19,1,0.2237,4881.14,1,0
3209.78,439,44639.66,45,1,1.1589,977.8,0,1
1075.81,517,17953.57,44,1,1.3907,178.13,0,0
3854.08,765,36446.02,66,0,0.788,2031.78,1,1
2394.4,311,42790.88,26,1,1.4893,254.85,0,1
6285.69,305,26071.9,41,1,0.3457,4982.1,0,1
6482.74,662,31032.13,18,1,0.3989,4931.14,1,0
4215.09,820,15575.56,71,1,0.3079,3436.32,1,0
3432.71,796,33615.81,69,1,0.8161,1751.92,1,0
1451.35,553,37724.92,42,0,2.1661,-434.89,0,1
2832.85,630,25817.65,32,1,0.7595,1541.96,0,0
4103.79,480,13843.59,47,0,0.2811,3411.61,0,1
3925.81,302,44437.03,54,1,0.9433,1703.96,0,1
4351.41,400,12159.51,68,1,0.2329,3743.43,1,1
4190.32,359,5720.41,36,1,0.1138,3904.3,0,1
4568.37,821,32428.56,67,1,0.5915,2946.94,1,0
5241.67,457,29431.61,40,0,0.4679,3770.09,0,1
2529.55,500,5123.93,61,1,0.1688,2273.35,0,0
4489.77,848,30677.63,23,1,0.5694,2955.89,1,0
6833.0,450,43105.47,29,1,0.5257,4677.72,0,1
2160.24,470,26576.45,65,1,1.0252,831.42,0,1
3478.67,347,16073.02,64,0,0.385,2675.02,0,1
4268.31,827,31719.64,69,0,0.6193,2682.32,1,1
2882.19,368,39049.34,37,1,1.129,929.72,0,1
2413.71,456,41890.33,27,0,1.4463,319.19,0,1
1025.0,676,33964.04,20,0,2.7613,-673.2,1,1
2272.55,650,44095.98,27,1,1.617,67.75,0,0
3153.54,459,27890.37,40,1,0.737,1759.02,0,1
2659.59,606,8691.04,37,1,0.2723,2225.04,0,0
3088.75,423,23337.51,31,1,0.6296,1921.87,0,1
1759.26,845,15008.53,18,0,0.7109,1008.83,1,1
1989.38,788,29644.05,71,0,1.2418,507.18,1,1
5896.15,741,26361.13,69,1,0.3726,4578.1,1,0
4794.34,513,18049.5,19,1,0.3137,3891.87,1,0
3592.94,385,36266.41,67,1,0.8411,1779.62,1,1
5599.06,370,42679.77,56,0,0.6352,3465.07,0,1
3645.63,385,39751.1,59,1,0.9086,1658.08,0,1
4202.93,811,29936.05,54,1,0.5936,2706.12,0,0
3780.76,827,22889.11,65,1,0.5045,2636.3,0,0
3818.9,770,13909.44,51,0,0.3035,3123.43,0,0
1025.0,693,6046.71,56,1,0.4916,722.66,0,0
4056.47,519,34180.53,33,1,0.7022,2347.45,0,0
4751.07,606,24979.84,64,1,0.4381,3502.08,0,0
1025.0,585,30531.05,45,1,2.4822,-501.55,0,0
6677.26,365,20521.04,52,0,0.2561,5651.21,0,1
3380.01,654,38398.92,21,1,0.9467,1460.06,1,0
4362.04,598,37363.85,43,0,0.7138,2493.85,0,1
3896.43,835,41851.56,22,1,0.8951,1803.85,1,0
4923.11,620,24523.28,35,1,0.4151,3696.95,0,0
6174.66,793,35114.11,25,1,0.4739,4418.96,0,0
4086.94,504,6180.92,64,1,0.126,3777.89,0,0
5349.12,484,33780.18,58,1,0.5263,3660.11,0,1
4209.67,566,10559.52,54,0,0.209,3681.7,0,0
4560.49,622,14177.13,46,1,0.2591,3851.63,0,0
4207.14,715,23659.92,66,1,0.4686,3024.14,1,0
4283.8,842,37101.88,61,1,0.7217,2428.71,0,0
2887.87,835,13511.29,61,1,0.3899,2212.31,0,0
5587.5,394,8751.55,44,1,0.1305,5149.92,0,1
4059.6,782,35303.75,65,0,0.7247,2294.42,0,1
4322.27,752,36379.69,49,1,0.7014,2503.28,0,0
2653.13,392,13224.85,53,0,0.4154,1991.89,0,1
2347.82,723,12503.93,18,1,0.4438,1722.62,1,0
4397.16,370,28886.91,37,1,0.5475,2952.82,0,1
6309.15,329,6872.27,44,0,0.0908,5965.53,0,1
2669.51,503,19392.86,45,1,0.6054,1699.87,0,0
1025.0,798,27103.3,71,1,2.2035,-330.17,1,0
4743.28,820,27263.41,49,0,0.479,3380.11,0,0
3980.41,684,18511.53,45,1,0.3876,3054.84,0,0
5127.47,488,28232.73,27,1,0.4588,3715.83,0,1
4255.94,689,44101.27,31,0,0.8635,2050.88,0,1
4548.89,486,32562.99,26,1,0.5965,2920.74,0,1
3748.69,615,43236.63,32,1,0.9612,1586.85,0,0
4486.5,626,43203.43,60,0,0.8025,2326.33,0,1
2836.37,324,43686.95,51,1,1.2835,652.03,0,1
2690.06,774,37873.13,50,1,1.1732,796.41,0,0
6627.31,381,41129.66,49,1,0.5172,4570.83,0,1
1025.0,331,24419.31,68,0,1.9853,-195.97,1,1
3641.33,390,17947.07,43,1,0.4107,2743.98,0,1
2825.94,450,18685.02,38,1,0.551,1891.69,0,1
3486.16,477,36396.98,59,1,0.87,1666.31,0,1
2669.37,808,34026.11,24,0,1.0622,968.07,1,1
3762.04,372,7238.17,57,1,0.1603,3400.13,0,1
3265.4,576,23415.76,69,0,0.5976,2094.62,1,1
4036.04,489,38781.94,48,1,0.8007,2096.94,0,1
2495.11,449,23567.73,44,1,0.7871,1316.72,0,1
2533.74,546,24230.63,34,1,0.7969,1322.2,0,0
4404.13,689,26142.44,34,0,0.4947,3097.01,0,0
5240.43,304,32159.23,36,0,0.5114,3632.47,0,1
6138.45,648,11361.28,41,1,0.1542,5570.39,0,0
2380.78,414,12507.8,26,0,0.4378,1755.39,0,1
3651.4,324,33119.33,53,1,0.7559,1995.44,0,1
3911.52,698,22008.27,45,1,0.4689,2811.11,0,0
4296.36,418,39947.4,33,0,0.7748,2298.99,0,1
3732.11,733,44305.27,18,1,0.9893,1516.84,1,0
3802.84,751,31540.96,23,1,0.6912,2225.79,1,0
1025.0,759,12371.44,26,1,1.0058,406.43,0,0
5532.04,405,35721.88,36,1,0.5381,3745.94,0,1
4042.12,663,15479.1,18,1,0.3191,3268.16,1,0
2240.58,387,28584.93,60,1,1.0632,811.33,0,1
4985.9,710,36086.56,47,1,0.6031,3181.57,0,0
2309.37,631,10356.79,33,0,0.3737,1791.53,0,0
5041.35,332,12814.51,29,1,0.2118,4400.63,0,1
1025.0,380,40904.88,65,1,3.3256,-1020.24,0,1
4198.93,552,24767.76,43,1,0.4915,2960.54,0,0
2273.31,770,20437.89,67,1,0.7492,1251.42,1,0
3901.39,443,5203.31,22,1,0.1111,3641.22,1,1
2966.0,603,42215.08,43,1,1.1861,855.25,0,0
2774.47,704,29650.68,56,0,0.8906,1291.93,0,1
1394.11,538,4656.55,55,1,0.2783,1161.28,0,0
1025.0,664,28467.61,47,1,2.3144,-398.38,0,0
3368.34,370,8962.57,48,1,0.2217,2920.21,0,1
1152.22,385,26370.21,55,1,1.9072,-166.29,0,1
2041.35,508,26059.26,32,1,1.0638,738.39,0,0
3322.36,529,15187.42,49,1,0.3809,2562.99,0,0
3926.73,326,22248.98,69,1,0.4722,2814.28,1,1
4599.77,369,5834.15,49,0,0.1057,4308.06,0,1
3484.21,348,9471.47,67,1,0.2265,3010.64,1,1
4095.5,486,35919.22,39,1,0.7309,2299.54,0,1
1163.79,425,21056.32,34,1,1.5077,110.97,0,1
2389.79,301,43561.7,53,0,1.519,211.71,0,1
5938.58,404,32729.6,27,0,0.4593,4302.1,0,1
3550.53,498,30175.19,31,1,0.7082,2041.77,0,1
4823.29,418,9242.37,21,1,0.1597,4361.18,1,1
4215.41,566,41557.44,22,0,0.8215,2137.53,1,1
4103.31,462,30045.09,50,1,0.6102,2601.06,0,1
5325.56,357,16858.88,47,1,0.2638,4482.61,0,1
3348.48,799,42034.36,66,1,1.0461,1246.76,1,0
3862.93,504,12398.24,42,1,0.2675,3243.02,0,0
3759.29,721,32649.78,69,1,0.7238,2126.81,1,0
4319.52,821,37294.14,22,1,0.7195,2454.81,1,0
5187.96,815,30186.87,47,0,0.4849,3678.62,0,0
6028.5,745,13330.48,33,0,0.1843,5361.98,0,0
5092.5,647,6411.22,20,1,0.1049,4771.94,1,0
3381.74,317,19339.0,63,1,0.4766,2414.79,0,1
2292.55,705,20707.23,33,1,0.7527,1257.19,0,0
3755.37,583,16649.12,19,1,0.3695,2922.92,1,0
2026.85,510,34947.91,62,1,1.4369,279.46,0,0
1987.91,523,28532.43,40,1,1.1961,561.29,0,0
5231.34,441,28662.63,43,1,0.4566,3798.21,0,1
6801.98,406,18057.97,69,1,0.2212,5899.08,1,1
5267.03,824,14732.73,63,0,0.2331,4530.4,0,0
3025.56,830,34075.23,32,1,0.9385,1321.8,0,0
1058.38,667,33575.69,36,1,2.6436,-620.41,0,0
5708.1,729,30015.72,36,1,0.4382,4207.31,0,0
6119.95,648,29697.5,31,1,0.4044,4635.08,0,0
4645.09,737,42237.59,27,1,0.7577,2533.21,0,0
4652.59,440,7597.38,26,1,0.1361,4272.72,0,1
1511.49,380,33322.84,66,1,1.8372,-154.65,1,1
2758.67,834,18293.87,68,1,0.5526,1843.97,1,0
3571.9,300,19741.26,40,1,0.4606,2584.84,0,1
4585.04,484,31524.15,61,1,0.573,3008.83,0,1
1835.07,822,11229.38,59,0,0.5099,1273.6,0,1
4917.2,815,18956.19,54,1,0.3213,3969.39,0,0
2335.09,649,18598.02,44,1,0.6637,1405.19,0,0
1594.29,561,17383.8,71,1,0.9086,725.1,1,0
5863.86,707,14394.33,62,1,0.2046,5144.15,0,0
1539.87,446,27640.3,58,1,1.4958,157.86,0,1
2029.59,499,36246.45,29,0,1.4882,217.27,0,1
1556.57,398,41312.03,45,0,2.2117,-509.03,0,1
4594.36,485,44748.42,67,1,0.8117,2356.94,1,1
4884.8,424,36919.84,29,1,0.6298,3038.81,0,1
3048.93,435,34477.2,19,0,0.9423,1325.07,1,1
6709.5,580,35632.82,68,1,0.4426,4927.86,1,0
7742.35,603,8509.77,56,1,0.0916,7316.86,0,0
4767.96,735,5238.95,60,1,0.0916,4506.01,0,0
1025.0,386,34584.29,21,1,2.8117,-704.21,1,1
2339.19,324,42160.41,66,1,1.502,231.17,1,1
4509.56,666,38931.24,18,1,0.7194,2563.0,1,0
5183.04,781,30060.5,64,1,0.4833,3680.01,0,0
3832.05,446,30324.92,42,0,0.6595,2315.8,0,1
3612.27,687,38346.86,26,1,0.8846,1694.92,0,0
4369.51,666,27434.08,30,0,0.5232,2997.8,0,1
3446.05,662,21617.99,31,0,0.5228,2365.15,0,1
5026.88,833,15901.16,64,1,0.2636,4231.83,0,0
1064.54,532,44207.22,51,1,3.4606,-1145.82,0,0
4299.91,540,43461.14,67,1,0.8423,2126.86,1,0
8582.11,685,6894.49,23,1,0.0669,8237.39,1,0
1025.0,315,42743.39,66,1,3.4751,-1112.17,1,1
3625.74,491,20860.76,50,1,0.4795,2582.7,0,1
1916.27,333,39748.88,23,1,1.7286,-71.17,1,1
1506.39,374,42282.88,42,0,2.3391,-607.75,0,1
4181.09,473,11511.78,32,0,0.2294,3605.5,0,1
3663.86,660,42024.8,46,1,0.9558,1562.62,0,0
6664.88,411,35818.28,59,1,0.4478,4873.97,0,1
4276.44,546,17021.52,55,1,0.3317,3425.36,0,0
2881.24,344,39615.53,49,0,1.1458,900.46,0,1
4266.42,591,7074.96,38,1,0.1382,3912.68,0,0
2871.76,547,32052.41,24,0,0.9301,1269.14,1,1
4097.01,306,15669.98,28,1,0.3187,3313.51,0,1
1025.0,827,34757.36,23,1,2.8258,-712.87,1,0
3141.88,838,22938.7,36,0,0.6084,1994.95,0,1
2494.25,483,20533.41,38,0,0.686,1467.58,0,1
5609.14,675,29214.16,40,1,0.434,4148.43,0,0
1943.38,533,4440.06,59,1,0.1904,1721.38,0,0
3216.53,744,11002.78,60,0,0.2851,2666.39,0,0
4232.37,846,14530.52,23,1,0.2861,3505.84,1,0
2855.27,509,20567.09,33,1,0.6003,1826.92,0,0
5545.24,316,27055.37,66,0,0.4066,4192.47,1,1
4678.11,781,5805.41,65,0,0.1034,4387.84,0,0
1683.78,361,30427.11,71,1,1.5059,162.42,1,1
1642.04,707,37333.18,23,1,1.8946,-224.61,1,0
3127.55,838,29389.68,36,1,0.7831,1658.07,0,0
2590.7,416,15390.9,39,0,0.4951,1821.15,0,1
3611.46,735,16927.62,44,1,0.3906,2765.08,0,0
5174.27,529,10581.18,23,1,0.1704,4645.22,1,0
6366.58,720,31581.96,18,1,0.4134,4787.49,1,0
6227.22,759,26989.63,58,1,0.3612,4877.74,0,0
1438.2,484,11066.07,38,1,0.6412,884.89,0,1
5507.48,738,32967.74,33,1,0.4988,3859.1,0,0
3465.22,786,11497.65,66,1,0.2765,2890.34,1,0
4313.33,454,41368.17,63,0,0.7992,2244.92,0,1
4927.71,603,23935.46,37,1,0.4048,3730.93,0,0
1935.86,659,5033.94,37,1,0.2167,1684.17,0,0
5086.98,412,15268.44,37,1,0.2501,4323.56,0,1
1765.01,706,21887.3,26,0,1.0334,670.65,0,1
2984.23,372,36715.64,23,1,1.0253,1148.45,1,1
4091.7,558,31068.26,39,1,0.6327,2538.28,0,0
1974.96,314,11259.38,48,1,0.4751,1411.99,0,1
